"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"St. Kitts and Nevis","KNA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","531.569298159268","","","","","","","","","","","","","","1631.60154572778","1690.74371321562","1685.36928787814","1765.39402318409","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","516.110749286312","551.258116376802","632.250968964772","675.274108644272","693.338047900093","758.243819417609","866.020804522271","935.264924017124","1063.67794458371","1082.19259504076","1046.41413344253","1095.50331543592","1168.98065399139","1257.11647560078","1302.10237068585","1477.31277245508","1579.66574639329","1761.0147992992","1857.29832087125","2167.33960770932","2306.64347206365","2534.34102827464","2814.18823120312","2958.40772966166","3210.13203581905","3454.85485115206","3726.15776616316","3377.63507431097","3708.70521294343","4002.67128368549","4033.31896845449","4170.47614661985","4233.4873245883","4332.6677414717","4364.21909084115","4412.52711800821","4564.98783020283","4629.77792060244","4649.76574209758","5045.48774882698","5216.58780873474","5248.51989108414","5231.6754603358","5289.27583193211","5413.34785665856","","","","","","","",
"Kuwait","KWT","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","7129.37300724089","7401.11076456716","7345.31342250138","6610.90073425942","5913.89217863536","6016.18338950249","6088.26474773998","6228.93006709935","7384.2017013792","6997.74946949868","6546.7048859968","6935.91163764027","7014.80506074787","6946.15945216777","7425.85423311584","7716.78523321815","8067.53651615322","9475.32187682144","10662.8209879308","5438.52847090459","2009.40798805524","5444.27270085207","7437.86000018142","8792.14139732595","8936.55110915635","8540.50153876141","8342.31277548045","9226.97005403552","9597.35957776254","9673.32488845683","10029.6439075873","10033.6769621816","10421.2878764086","10851.4920726025","11757.0254669963","10858.5263913271","10477.5330315637","10831.5232767368","11235.7850870133","10898.2535581832","10299.9689868234","10956.1058049061","9580.12657554412","9006.50497237334","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","760.809600919739","784.512391819748","823.830280374378","847.472120327821","859.482130104602","882.276019659465","904.888431772187","937.66244472345","969.708155448716","999.370056766651","981.976381823913","986.618442399529","957.288201989635","980.25734073218","986.574990630554","985.747090794374","1010.5599369497","1008.70334046574","1012.31047041258","997.43612806814","1000.94975864752","996.381947000307","992.214180064552","1016.95009115912","1014.4469936388","1036.58132426565","1063.46212607072","1075.3221253488","1075.1841869212","1070.52325689543","1065.44984602625","1059.5681846","1082.46612649705","1108.95543748494","1137.93502869838","1166.24332962894","1181.46188496197","1201.39348310575","1178.16521765354","1222.69173753522","1241.55120810204","1272.53895875198","1291.41249897465","1307.16361995502","","","","","","","","",
"Lao PDR","LAO","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","756.833052363565","761.45397082561","925.496557958255","928.692154598766","804.070165322602","755.646704895977","524.76720238245","679.243451587216","802.865379075752","834.600104868843","778.773410076962","581.804436485325","622.857170444707","623.910483070012","721.707910436197","781.133067916965","785.643212508884","572.571958157418","556.270000697773","543.70008626207","659.532979485286","654.289640618496","919.233706120987","989.19818813295","1113.56183895506","1152.54708256295","1278.30622188258","1234.67664277455","1270.14014051699","1135.72334852089","1198.51954798141","1175.4743891266","1161.53455630841","1155.67816451746","1085.98173956568","1015.75575058942","878.473048115356","1111.11374816296","1342.79958029825","1276.75767644822","1257.94996130866","1384.82199980418","1245.21298410541","1194.33001898845","","","","","","","","",
"Liberia","LBR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","801.791841987009","1091.8344432322","1246.53977246557","1329.61266303455","1599.05246480886","1377.25415948562","1626.00553543643","1750.65589434244","1864.08438729292","2379.19715666685","2446.22567693279","2533.5587025032","2467.49232969349","2543.5868849534","2750.16943457301","2653.88265076537","2814.1420405584","2631.26195896374","2781.78405933886","2635.72641193038","2609.24451130604","2536.05050373243","2574.20224995985","2846.2825900352","2955.01433215658","3082.28891471611","3080.61956459214","3068.77868170847","2982.06938792779","3070.47503390051","3090.88279646605","3137.51455508881","3148.15103485865","3153.91530608101","3044.37403584044","3008.22450446306","2740.32129951287","2857.62727647844","3034.2873350816","3201.49005204569","2211.80705259681","2938.42827865012","3243.82307687552","2930.37316629505","","","","","","","","",
"St. Lucia","LCA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","392.96772334699","","","","","","","","","","","","","","730.642539226371","743.714703783875","714.843515348111","764.096992561993","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","823.487252694862","840.992239307782","880.828932001624","908.888377587193","908.422635589455","932.371357423201","956.813276046579","990.843079455112","1022.48515928757","1058.70085888168","1046.75195860626","1046.03492556826","1025.26982089506","1039.23673827493","1038.53229250547","1040.76933610712","1060.52328192819","1057.12712103337","1063.07429357567","1054.38517795688","1060.12601373229","1069.14207705831","1054.89154513261","1091.95236858049","1083.12177706013","1114.21381538677","1141.82049747775","1160.47120492823","1157.40130766913","1154.31862806674","1151.92646584778","1155.13332858536","1167.59680037201","1200.41699267841","1229.91937816847","1270.70825778821","1277.89555159705","1305.95698378599","1282.18107384228","1337.19572132576","1348.75986600169","1389.33286930766","1399.21596009464","1362.18617534268","","","","","","","","",
"Least developed countries: UN classification","LDC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","319.815188808829","319.207793549968","320.021550802084","317.435761193325","311.434695458571","310.725376704326","308.215830899274","306.28225262681","304.679796802499","307.053687816759","302.374227104877","301.054820290698","300.68586504145","299.221497423742","300.772281983618","300.12113522177","296.926001101541","299.541550214538","298.719459641854","297.652313857288","296.65140709288","297.411538662468","295.048120486466","298.635820015054","301.744605996206","302.740640017092","304.519835637308","306.248725306559","310.375738064791","305.354149286796","311.339120380798","315.87081695304","320.824882345906","318.846883459163","321.709023719799","327.916855292639","330.3394639849","336.902731506923","344.942463977304","349.246765331406","351.400715281523","354.001250026517","362.171870769096","367.393569386142","","","","","","","","",
"Low income","LIC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","300.118509787429","313.244606412798","313.873314250695","292.70257967566","300.734040344223","297.36387118202","289.329539859024","299.733205057907","305.565854633124","303.439488826187","304.297648029945","316.934405259285","314.064260033022","319.172683805535","310.432952626275","316.274395230542","323.963979513316","324.164694138503","321.034338155124","320.631937956163","321.508462388402","326.013504983444","339.826612394941","322.957510388778","330.360237329826","366.768497715323","377.488349988235","381.437048126918","404.92622256682","443.45550053309","425.441860649488","428.959483288609","449.767292228534","451.402177817412","457.49264531943","457.081746365731","461.207386650152","449.311959201885","441.648292830989","471.308809802252","501.342226507776","535.495992867157","474.768164084423","504.310821128808","","","","","","","","",
"Lower middle income","LMC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","303.489190121624","304.844951184172","312.352879564389","317.931202269939","322.630603596198","329.70481914814","334.794014945932","334.642438683128","344.636994837817","347.498206502588","355.855307578395","366.376296668643","364.344149622359","368.931911158089","379.666847816245","382.205842714271","386.803188864654","392.802576269004","403.341572241527","562.422761771644","566.924217676492","550.04171388655","538.10603369996","524.872048724401","529.800011616503","524.202157972178","530.934659394738","531.063369049027","546.135577212971","541.893008355898","545.579025025147","552.0724295617","560.033897824728","574.975339545412","588.776343902439","598.522333307289","614.939258474683","627.767569693089","636.89367505906","654.172519883014","664.597247520643","681.111810400899","677.527451094082","687.040997309657","","","","","","","","",
"Low & middle income","LMY","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","443.675612063093","451.762550792956","463.656580653546","470.422500287559","489.772574991059","500.469852934756","521.016432483999","540.027187656026","549.811800266822","551.617621493806","551.035587449281","561.121834294026","562.469287490608","578.280972929653","586.01516944327","593.839452049704","606.639415086365","618.774720412668","624.75071578977","939.762703955488","924.723875802487","893.199210969456","882.339726444183","857.853457703437","868.529752649214","869.382040460376","865.533695799584","854.481703758881","863.829850566243","869.840988343627","878.773736829131","895.623374226268","941.920011121835","994.012908869076","1034.70731551586","1076.66078426434","1114.7760593652","1137.8538807226","1151.98375348796","1217.00740659451","1255.9150004791","1280.65262845692","1291.18789301205","1317.06902206757","","","","","","","","",
"Lesotho","LSO","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1030652004851","16.6883784155548","9.6115905664768","9.57919600295443","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","602.222685989824","616.913642865454","631.883013268627","637.478430324644","675.074048375534","691.251850715743","728.605414908709","773.024976883542","784.970105990582","781.281919847296","758.562495567605","768.38314160011","777.237614934164","801.619213963283","816.343975749364","834.539264366941","857.327291464947","877.941278671906","879.470171512706","1356.36453117504","1316.87071103282","1271.58613083683","1257.77324321379","1215.55842061729","1239.13066939588","1251.89219445487","1231.67082769642","1214.49521765595","1224.67697632861","1242.91814552536","1272.11855596825","1313.99773651934","1417.59767149462","1529.43047705251","1617.67044694098","1717.7983444535","1802.26159131289","1851.38788786853","1879.17922535336","2033.2418688753","2135.39657505019","2193.78404988508","2232.45001553993","2298.39427843504","","","","","","","","",
"Lithuania","LTU","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4344.1727301196","4601.70015447605","2978.4112057088","2472.21741736099","2220.42036080614","2401.12016691733","2610.04194509516","2490.34764262181","2633.26187385736","2259.65641367013","2037.61955870721","2384.74273211675","2574.35333091107","2709.24975982464","2779.19590177891","2662.80073486213","2666.01333553931","2927.24122286613","2975.91199635048","2770.8323584945","2275.76016649436","2412.48070169066","2468.99881617512","2356.64500222978","2387.27519440779","","","","","","","","",
"Luxembourg","LUX","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","10523.4066949072","10534.0182107971","10414.5409197194","10465.8130206726","11150.0503432494","10926.395173454","10480.6061785891","10361.9725667547","11114.6672621706","11974.1925925926","12106.1529435005","11863.0895885474","12009.5701096365","12648.5604223142","13023.8895930151","10504.9811951525","10668.5674366772","10278.5575523442","11096.0036684373","10458.112860198","9774.65055608952","8526.03737422137","8057.80999931605","7576.20712101569","8112.67547910098","8346.92642062033","8163.54875052599","7942.94807821982","8158.43352523765","8699.93635640414","8874.10501505827","9353.42118863049","9262.08197870848","9266.94257500472","8823.25246633989","7705.40715815234","7711.17870722433","7409.85099535105","7066.88485990111","7266.97253034439","7676.83703873481","7982.8503482249","8204.72684484788","8549.50291167549","9387.43710365754","9428.81128562768","9170.532565161","8773.89670266025","8612.2337051059","7951.72394396755","8329.47827510637","8056.404300594","7722.19020390021","7312.15400471142","6861.10666721791","6548.40555894973","","","","","","","",
"Latvia","LVA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2949.28413747474","2791.67473093635","2335.40919345548","2058.6496260665","1893.9633647553","1849.58528097556","1839.98352611201","1821.35198579773","1796.18085998492","1663.91505980802","1618.46001140419","1759.16086549117","1763.25755690158","1889.95412934258","1961.10461565925","2022.56433025028","2113.71073276303","2179.81389112972","2106.36368897205","2055.82468626104","2148.65355139675","2066.63756870509","2170.58583240878","2156.16200953272","2176.84330583785","","","","","","","","",
"Macao SAR, China","MAC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","188.465041812047","197.934040475734","213.718745777604","226.062857527249","228.616144285894","241.036980452697","258.472207026161","267.046341195616","277.639666102192","274.759732019463","268.733676229423","272.461128277107","276.230739704429","277.953645073208","276.704217317003","279.205330985909","280.783515933356","289.260047916177","308.556936809615","310.061888873523","320.395085929561","333.863240490135","341.019492670472","359.707522657724","351.063617013662","363.49065503793","369.240735467139","370.977040910412","389.031379035885","385.889852760072","403.760727107137","405.189173080973","398.518977778092","466.94121907061","487.782689363287","489.586878639402","498.489320448904","511.016977655629","508.149627138662","526.127861612854","559.345440158567","559.619195980927","554.49302671878","554.226022007379","","","","","","","","",
"Monaco","MCO","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3335.32042381973","2775.05356163877","2300.67673268874","2049.44875600751","1715.12593573562","1597.61580658269","1375.82147414594","1318.17118368567","1217.35082158893","1063.12584836939","985.730004226121","1045.89506654079","1063.27813051177","1157.37094059723","1166.00386115718","1210.52376526704","1197.64579045855","1168.03297082176","1165.93332550204","1108.83833069304","1225.31280198047","1206.7103180027","1194.09374602318","1073.53164370158","1155.26267445583","","","","","","","","",
"Madagascar","MDG","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","226.251861466858","","","","","","","","","","","","","","827.444685322786","732.856054042434","916.027620777288","919.643461304233","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","468.833266933038","465.172443773207","530.10496476594","552.048177246425","587.504761398762","633.58386386146","676.884753931412","722.613388108423","831.382359894589","881.72340268287","971.664816178648","1059.63521074585","1047.63467234879","1068.52113915091","1097.43832195964","1110.74518827052","1156.33680920752","1206.31607207266","1262.08710242596","1186.17666246633","1216.25375617776","1299.59505455169","1362.89770229708","1425.3112396155","1438.20728970948","1438.71774361421","1490.29721647115","1481.63770712988","1504.20695341765","1493.96247983293","1575.974996152","1610.26962010698","1616.35079738864","1689.01580528747","1773.54575104143","1843.75051316691","1889.59680771926","1988.24351556076","2008.87922950229","2054.08602093369","2028.57987156081","2136.55371787551","2096.12620708131","2284.10567214511","","","","","","","","",
"Mexico","MEX","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","828.027016624541","887.802437632131","951.612693246601","982.25086696351","1007.71179905255","1046.93666898347","1099.23582419307","1193.51524515853","1272.71403451162","1404.8318100773","1466.88886748315","1504.26404213733","1388.34433425716","1422.78951265711","1450.67215108408","1386.27970203491","1433.00221483223","1425.89378658918","1464.63784211305","1513.46318205773","1557.85858686927","1540.51185810661","1536.49057322401","1541.43208814904","1464.71123592763","1470.57007439574","1520.9568808694","1537.23984534578","1555.87706043122","1532.54088070184","1562.39611073023","1546.39649159095","1614.14210406762","1607.91689608508","1694.09392817133","1709.28606799774","1675.9203830905","1637.979258854","1619.8900637291","1552.99883808575","1608.55253864414","1656.13800328759","1637.79078758223","1582.90662255758","1559.11899782985","","","","","","","",
"Marshall Islands","MHL","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","532.745476256085","533.706314297808","553.423848878394","592.175876235242","","","","","","","","","","","","","","","",
"Middle income","MIC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","438.375662766291","447.141886723663","459.442663435204","466.377582406247","486.614839716811","497.577900676295","518.688561167052","538.208722726158","547.731553745466","549.488867677429","548.768346384087","558.938217625048","559.924921534022","576.218677941759","584.443636266758","593.090492605595","606.901106626751","619.540132891499","626.278806663875","955.45801824828","940.097361982803","909.12102355214","898.981938781354","874.122240340943","885.931566222084","887.568006575903","883.807481548508","872.564953251547","882.189018092005","890.695817465283","900.05555953219","918.171794202696","967.264821819831","1022.91894258581","1065.59081495901","1110.24065161367","1152.07660199203","1176.25428228516","1192.0787298307","1262.00996494511","1305.62503189245","1335.78243522898","1348.16152835607","1372.41452363509","","","","","","","","",
"North Macedonia","MKD","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1211.82883648848","1191.87444701834","1338.41636096318","1388.63724796471","1247.71470568355","1259.97548342611","1481.52315735528","1345.46382361587","1439.11028665674","1343.51622245732","1316.50800700767","1266.24000802012","1251.04880462261","1376.40426431574","1351.21945699576","1375.0065664959","1437.28691107072","1480.38935993529","1475.67196802186","1372.85795722473","1401.18121424581","1516.26711954449","1436.79028686433","1308.40558673509","1268.67801289595","","","","","","","","",
"Mali","MLI","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","695.95639246779","873.033559265994","844.477167438782","775.463913429317","687.987719494317","778.166227344379","822.865426588917","950.342057243812","907.525962047858","1005.12245574697","1129.51201008207","1255.81010009267","945.09022037734","1245.23507757273","1023.89939723943","1678.11388368443","1750.65387462444","1871.37695242208","1983.26879979015","1961.64271395093","1846.50057029779","1807.05786985403","2289.02151313734","2056.34250007337","1879.09458718295","1836.66969373922","2047.42274504886","1792.82716520412","1943.42558143135","1731.70856757595","2001.33578269233","1851.91264972763","2071.49846204796","2066.58392894524","2181.14373727819","2055.68604616736","2156.55579705156","2043.52690294324","1887.20340770516","2012.31580572631","1993.32881701212","2090.39397373508","1803.21010782525","1781.50442518605","","","","","","","","",
"Myanmar","MMR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","283.186147581907","281.589603567868","271.466461784317","276.997100289541","276.222738021497","280.913178551373","281.289655472714","279.336029797921","279.29637817621","281.54899477768","280.182748228985","280.788712734279","278.841264216034","282.834452964087","298.01740841224","298.365739264576","281.783689874952","274.121230504985","276.995338928638","266.322445040722","258.14472489827","262.557837390649","257.020995971552","269.673089865442","275.390899657012","272.464879452352","274.718670129655","278.721705375247","276.430301066329","282.009165377423","272.731640884614","279.12049918858","299.87401195368","313.608499104512","312.126665584203","314.151304328369","323.545663452487","310.09155319225","292.066037596502","283.879966118515","287.663068640362","311.773932092528","327.9854377836","378.070648519683","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","335.8805244056","341.265204879336","381.915386164191","421.466622825942","446.979637190026","490.473126043824","521.543525552979","533.788596229802","595.137363517202","595.44755881383","633.228980617611","694.981616518893","675.68490693181","719.661194078531","748.564545844735","753.301019742193","756.062788170648","763.88776200691","811.716835022548","819.321582168064","830.136078248487","870.354348120845","917.070049627128","960.043989983376","975.07406693686","957.798811978402","1025.63199715759","994.433166744836","1020.38162662073","1001.59050126101","1056.79798424255","1065.82555595535","1072.13383439333","1126.88046757912","1209.09792368051","1231.37523725054","1263.83519691708","1313.38836342907","1325.86527475728","1315.81227399934","1302.00961810839","1334.58175128049","1329.18432233254","1441.20113319606","","","","","","","","",
"Montenegro","MNE","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1745.97443106432","1913.55635949758","1927.97889182058","2067.96775850975","1646.31227215532","1898.28842093028","1815.52995666681","1711.79711279872","1580.41844344961","1538.26409996623","","","","","","","","",
"Mongolia","MNG","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","1626.40174939992","1708.71490706184","1756.47117836144","1824.4487940086","1691.15603597657","1576.87700705967","1734.26930057448","1493.30469923013","1375.86964957664","1173.66250852701","1156.39217382573","962.997123926564","933.437345571845","931.743493539691","924.044096573671","977.808459395205","976.601158051784","1036.48335596206","1003.55102855049","1024.63879297811","1170.47148486571","1320.33300248485","1370.18885549555","1360.64834975836","1396.15961672666","1458.79105427527","1572.01183117111","1709.19000454456","1848.51183750048","1851.58413034484","","","","","","","","",
"Northern Mariana Islands","MNP","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","799.749503936615","763.648111270305","745.131672919269","716.927430778158","688.403183434992","657.389754282024","645.879245337637","606.349910363232","587.954414170436","588.777305504396","563.019463462891","550.629495790856","533.0144841938","514.66185662369","502.108467109593","488.027658374489","481.054036111491","475.592994921883","465.867090721877","445.149641157236","434.652823225126","432.046856305703","428.435391905565","412.432399846763","402.974447300804","398.117659116519","398.989173284822","393.392441557283","391.555190702815","403.673634895001","414.180266022477","408.945444399786","420.212923978699","425.231046513653","420.004310499659","421.599372530319","428.459078970512","425.47095701916","429.55965816659","431.666445852713","436.046524596513","431.010644525511","432.901490990855","446.872087028602","","","","","","","","",
"Mauritania","MRT","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","434.19563171002","435.424791650285","439.021344350668","449.421553866444","448.755605381166","460.020716883598","474.534366422504","476.317596483767","467.93727260477","446.296681603952","435.021449071968","414.601806913909","426.413934037543","431.888885925109","433.200264960883","490.737679411879","512.011597537647","513.967556811047","561.161843882579","629.38206890038","634.421723197784","657.786822888474","678.841488863414","657.623786220196","697.003983226083","702.234399415871","712.57197696737","750.443158129679","775.374446827827","851.221655560452","886.76379497562","873.195801833108","909.063187650923","919.797903854454","945.723767233813","1006.50164182056","1007.57484087994","1027.17420572436","999.486944747958","1053.45249520154","1053.50988977998","1067.78025324035","1094.48760730368","1111.18070928824","","","","","","","","",
"Malawi","MWI","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","573.611874354244","567.194602957205","548.659165640392","605.278413139545","621.275772733341","658.04850529564","646.856875449917","810.251475379412","924.831520532293","899.971601973319","934.157557535449","922.914103547949","1047.58550107039","1051.35398919303","1029.12583187799","1121.92208366487","1101.29474001383","1120.80934286158","1194.49113911675","1246.41540752229","1495.09081855249","1603.11049324035","1685.89486541183","1631.12054943097","1716.73934919835","1848.96010938346","2095.18387017135","1940.3827286823","1916.55068219345","2130.6980342251","2161.15035618324","2178.37041774352","2277.57330196746","2391.9422962244","2535.50734745445","2493.07730804903","2671.25614798784","2734.66069767328","2547.47305934351","2555.27764362721","2621.86072137212","2625.06714382217","2913.80276634923","2930.84832191793","","","","","","","","",
"North America","NAC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","5516.3459773433","5494.08645685822","5654.54454258306","5869.04441754801","6024.09479011808","6201.7705871082","6469.29144814596","6693.14400522079","6960.88726574848","7215.69080261952","7466.14836820158","7528.95847137843","7837.85224533811","8060.07094421876","7830.59996851459","7609.2396596593","8022.21030815322","8202.5057397307","8353.1964660071","8281.90855843689","7931.20813889001","7638.52966059878","7250.71342327267","7187.11890279048","7436.01500922307","7457.42226799139","7390.38887918437","7626.99778285051","7853.25888390878","7897.55289958294","7667.61104332878","7620.0802210759","7669.86094443972","7715.56442694212","7777.62758341576","7785.18244403634","7865.16408942432","7851.08373216935","7817.95679700098","7941.32972288643","8077.28673701788","7850.31467639798","7858.14419983628","7848.04309242423","7938.03177279318","7903.11848334847","7751.02340350078","7802.97578028738","7557.74146086517","7129.92319598286","7223.54027252546","7117.46993821388","6957.80750305707","6989.33654933836","7054.54699193127","6886.86739473183","","","","","","","",
"Namibia","NAM","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","490.660962675639","505.736864321842","527.076486554151","550.283647395584","585.000342600148","611.43069428738","609.088954797956","619.899847518913","603.074774065008","560.546433728886","651.271114769323","592.661998120226","608.988605661929","630.625047050489","675.351590659572","668.480859859113","679.408120937095","713.975900541168","716.523712969415","732.862503221356","744.893872459364","759.392286859795","787.838113685127","805.074540760347","","","","","","","","",
"New Caledonia","NCL","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126.402421475625","125.721713877735","126.074889152401","127.128028593598","128.303789551567","125.111104326665","123.750519311713","124.844466052302","126.003490740157","128.729887893782","133.864318596444","111.988917273695","126.774000388874","153.73684696121","148.99276864037","","","","","","","","",
