"Date","BTCENEMAX","BTCENEMIN","BTCENEGUE","BTCEMI_MAX","BTCEMI_MIN","BTCEMI_GUE","BTCOAL_MAX","BTCOAL_MIN","BTCOAL_GUE","BTCOIL_MAX","BTCOIL_MIN","BTCOIL_GUE","BTCGAS_MAX","BTCGAS_MIN","BTCGAS_GUE"
"6/21/2020","7.93E+10","2.77E+10","5.19E+10","4.39E+10","1.53E+10","2.88E+10","8.08E+10","2.82E+10","5.29E+10","6.77E+10","2.36E+10","4.44E+10","4.08E+10","1.42E+10","2.67E+10"
"6/22/2020","8.03E+10","2.83E+10","5.30E+10","4.45E+10","1.57E+10","2.94E+10","8.18E+10","2.89E+10","5.40E+10","6.86E+10","2.42E+10","4.53E+10","4.13E+10","1.46E+10","2.73E+10"
"6/23/2020","8.11E+10","2.90E+10","5.40E+10","4.49E+10","1.61E+10","2.99E+10","8.26E+10","2.95E+10","5.51E+10","6.92E+10","2.47E+10","4.62E+10","4.17E+10","1.49E+10","2.78E+10"
"6/24/2020","8.02E+10","2.90E+10","5.40E+10","4.44E+10","1.61E+10","2.99E+10","8.17E+10","2.96E+10","5.50E+10","6.85E+10","2.48E+10","4.61E+10","4.12E+10","1.49E+10","2.78E+10"
"6/25/2020","8.10E+10","2.95E+10","5.49E+10","4.49E+10","1.64E+10","3.04E+10","8.25E+10","3.01E+10","5.60E+10","6.92E+10","2.52E+10","4.69E+10","4.16E+10","1.52E+10","2.82E+10"
"6/26/2020","8.20E+10","3.01E+10","5.60E+10","4.54E+10","1.67E+10","3.10E+10","8.35E+10","3.07E+10","5.70E+10","7.00E+10","2.57E+10","4.78E+10","4.21E+10","1.55E+10","2.88E+10"
"6/27/2020","8.15E+10","3.02E+10","5.59E+10","4.51E+10","1.67E+10","3.10E+10","8.30E+10","3.08E+10","5.70E+10","6.96E+10","2.58E+10","4.78E+10","4.19E+10","1.55E+10","2.88E+10"
"6/28/2020","8.11E+10","3.03E+10","5.61E+10","4.49E+10","1.68E+10","3.11E+10","8.27E+10","3.09E+10","5.71E+10","6.93E+10","2.59E+10","4.79E+10","4.17E+10","1.56E+10","2.88E+10"
"6/29/2020","8.05E+10","3.04E+10","5.59E+10","4.46E+10","1.68E+10","3.10E+10","8.21E+10","3.09E+10","5.70E+10","6.88E+10","2.59E+10","4.77E+10","4.14E+10","1.56E+10","2.87E+10"
"6/30/2020","7.87E+10","3.00E+10","5.49E+10","4.36E+10","1.66E+10","3.04E+10","8.02E+10","3.06E+10","5.60E+10","6.72E+10","2.56E+10","4.69E+10","4.05E+10","1.54E+10","2.82E+10"
"1/7/2020","7.96E+10","3.07E+10","5.58E+10","4.41E+10","1.70E+10","3.09E+10","8.11E+10","3.13E+10","5.68E+10","6.80E+10","2.62E+10","4.76E+10","4.09E+10","1.58E+10","2.87E+10"
"2/7/2020","8.11E+10","3.14E+10","5.67E+10","4.49E+10","1.74E+10","3.14E+10","8.27E+10","3.20E+10","5.78E+10","6.93E+10","2.68E+10","4.84E+10","4.17E+10","1.61E+10","2.91E+10"
"3/7/2020","8.08E+10","3.13E+10","5.64E+10","4.48E+10","1.74E+10","3.12E+10","8.23E+10","3.19E+10","5.74E+10","6.90E+10","2.68E+10","4.81E+10","4.15E+10","1.61E+10","2.90E+10"
"4/7/2020","8.20E+10","3.19E+10","5.71E+10","4.54E+10","1.77E+10","3.16E+10","8.36E+10","3.25E+10","5.82E+10","7.00E+10","2.72E+10","4.88E+10","4.21E+10","1.64E+10","2.94E+10"
"5/7/2020","8.27E+10","3.23E+10","5.75E+10","4.58E+10","1.79E+10","3.19E+10","8.43E+10","3.29E+10","5.86E+10","7.07E+10","2.76E+10","4.91E+10","4.25E+10","1.66E+10","2.96E+10"
"6/7/2020","8.30E+10","3.26E+10","5.79E+10","4.60E+10","1.80E+10","3.21E+10","8.46E+10","3.32E+10","5.90E+10","7.09E+10","2.78E+10","4.94E+10","4.27E+10","1.67E+10","2.97E+10"
"7/7/2020","8.37E+10","3.30E+10","5.85E+10","4.64E+10","1.83E+10","3.24E+10","8.53E+10","3.36E+10","5.96E+10","7.15E+10","2.81E+10","5.00E+10","4.30E+10","1.69E+10","3.01E+10"
"8/7/2020","8.26E+10","3.26E+10","5.79E+10","4.58E+10","1.81E+10","3.21E+10","8.42E+10","3.33E+10","5.90E+10","7.06E+10","2.79E+10","4.95E+10","4.25E+10","1.68E+10","2.98E+10"
"9/7/2020","8.23E+10","3.26E+10","5.78E+10","4.56E+10","1.81E+10","3.20E+10","8.39E+10","3.33E+10","5.89E+10","7.03E+10","2.79E+10","4.94E+10","4.23E+10","1.68E+10","2.97E+10"
"10/7/2020","8.18E+10","3.26E+10","5.76E+10","4.53E+10","1.80E+10","3.19E+10","8.34E+10","3.32E+10","5.87E+10","6.99E+10","2.78E+10","4.92E+10","4.21E+10","1.67E+10","2.96E+10"
"11/7/2020","8.18E+10","3.26E+10","5.76E+10","4.53E+10","1.80E+10","3.19E+10","8.33E+10","3.32E+10","5.87E+10","6.98E+10","2.78E+10","4.92E+10","4.20E+10","1.67E+10","2.96E+10"
"12/7/2020","8.09E+10","3.22E+10","5.70E+10","4.48E+10","1.79E+10","3.16E+10","8.25E+10","3.28E+10","5.81E+10","6.91E+10","2.75E+10","4.87E+10","4.16E+10","1.66E+10","2.93E+10"
"7/13/2020","8.10E+10","3.23E+10","5.70E+10","4.49E+10","1.79E+10","3.16E+10","8.25E+10","3.29E+10","5.81E+10","6.92E+10","2.75E+10","4.87E+10","4.16E+10","1.66E+10","2.93E+10"
"7/14/2020","8.08E+10","3.22E+10","5.69E+10","4.48E+10","1.78E+10","3.15E+10","8.23E+10","3.28E+10","5.80E+10","6.90E+10","2.75E+10","4.86E+10","4.15E+10","1.65E+10","2.93E+10"
"7/15/2020","8.08E+10","3.22E+10","5.69E+10","4.48E+10","1.78E+10","3.15E+10","8.24E+10","3.28E+10","5.80E+10","6.90E+10","2.75E+10","4.86E+10","4.16E+10","1.65E+10","2.93E+10"
"7/16/2020","7.98E+10","3.18E+10","5.62E+10","4.42E+10","1.76E+10","3.11E+10","8.13E+10","3.24E+10","5.73E+10","6.81E+10","2.71E+10","4.80E+10","4.10E+10","1.63E+10","2.89E+10"
"7/17/2020","7.75E+10","3.08E+10","5.46E+10","4.29E+10","1.71E+10","3.02E+10","7.90E+10","3.14E+10","5.56E+10","6.62E+10","2.63E+10","4.66E+10","3.98E+10","1.59E+10","2.80E+10"
"7/18/2020","7.62E+10","3.05E+10","5.38E+10","4.22E+10","1.69E+10","2.98E+10","7.77E+10","3.10E+10","5.48E+10","6.51E+10","2.60E+10","4.60E+10","3.92E+10","1.57E+10","2.77E+10"
"7/19/2020","7.53E+10","3.02E+10","5.33E+10","4.17E+10","1.67E+10","2.95E+10","7.68E+10","3.08E+10","5.43E+10","6.43E+10","2.58E+10","4.55E+10","3.87E+10","1.55E+10","2.74E+10"
"7/20/2020","7.50E+10","3.02E+10","5.32E+10","4.15E+10","1.67E+10","2.95E+10","7.64E+10","3.08E+10","5.43E+10","6.40E+10","2.58E+10","4.55E+10","3.85E+10","1.55E+10","2.74E+10"
"7/21/2020","7.31E+10","2.96E+10","5.21E+10","4.05E+10","1.64E+10","2.89E+10","7.45E+10","3.02E+10","5.31E+10","6.25E+10","2.53E+10","4.45E+10","3.76E+10","1.52E+10","2.68E+10"
"7/22/2020","7.36E+10","2.98E+10","5.24E+10","4.08E+10","1.65E+10","2.91E+10","7.50E+10","3.04E+10","5.34E+10","6.29E+10","2.55E+10","4.48E+10","3.78E+10","1.53E+10","2.70E+10"
"7/23/2020","7.36E+10","2.98E+10","5.24E+10","4.08E+10","1.65E+10","2.91E+10","7.50E+10","3.04E+10","5.34E+10","6.29E+10","2.55E+10","4.48E+10","3.78E+10","1.53E+10","2.70E+10"
"7/24/2020","7.71E+10","3.12E+10","5.49E+10","4.27E+10","1.73E+10","3.04E+10","7.85E+10","3.18E+10","5.59E+10","6.58E+10","2.66E+10","4.69E+10","3.96E+10","1.60E+10","2.82E+10"
"7/25/2020","7.80E+10","3.16E+10","5.56E+10","4.32E+10","1.75E+10","3.08E+10","7.95E+10","3.22E+10","5.66E+10","6.66E+10","2.70E+10","4.75E+10","4.01E+10","1.62E+10","2.86E+10"
"7/26/2020","8.02E+10","3.25E+10","5.71E+10","4.44E+10","1.80E+10","3.16E+10","8.17E+10","3.31E+10","5.82E+10","6.85E+10","2.77E+10","4.88E+10","4.12E+10","1.67E+10","2.93E+10"
"7/27/2020","8.12E+10","3.27E+10","5.76E+10","4.50E+10","1.81E+10","3.19E+10","8.27E+10","3.33E+10","5.87E+10","6.93E+10","2.79E+10","4.92E+10","4.17E+10","1.68E+10","2.96E+10"
"7/28/2020","8.33E+10","3.32E+10","5.90E+10","4.62E+10","1.84E+10","3.27E+10","8.49E+10","3.38E+10","6.01E+10","7.12E+10","2.84E+10","5.03E+10","4.28E+10","1.71E+10","3.03E+10"
"7/29/2020","8.39E+10","3.32E+10","5.93E+10","4.65E+10","1.84E+10","3.29E+10","8.55E+10","3.38E+10","6.04E+10","7.16E+10","2.84E+10","5.07E+10","4.31E+10","1.71E+10","3.05E+10"
"7/30/2020","8.40E+10","3.30E+10","5.94E+10","4.65E+10","1.83E+10","3.29E+10","8.56E+10","3.37E+10","6.05E+10","7.17E+10","2.82E+10","5.07E+10","4.32E+10","1.70E+10","3.05E+10"
"7/31/2020","8.43E+10","3.26E+10","5.92E+10","4.67E+10","1.81E+10","3.28E+10","8.59E+10","3.33E+10","6.03E+10","7.20E+10","2.79E+10","5.05E+10","4.33E+10","1.68E+10","3.04E+10"
"1/8/2020","8.47E+10","3.24E+10","5.91E+10","4.69E+10","1.79E+10","3.27E+10","8.63E+10","3.30E+10","6.02E+10","7.24E+10","2.76E+10","5.05E+10","4.36E+10","1.66E+10","3.04E+10"
"2/8/2020","8.42E+10","3.17E+10","5.83E+10","4.67E+10","1.75E+10","3.23E+10","8.58E+10","3.23E+10","5.94E+10","7.19E+10","2.71E+10","4.98E+10","4.33E+10","1.63E+10","3.00E+10"
"3/8/2020","8.63E+10","3.20E+10","5.93E+10","4.78E+10","1.77E+10","3.29E+10","8.80E+10","3.26E+10","6.04E+10","7.37E+10","2.73E+10","5.06E+10","4.44E+10","1.64E+10","3.05E+10"
"4/8/2020","8.81E+10","3.20E+10","5.96E+10","4.88E+10","1.77E+10","3.30E+10","8.98E+10","3.26E+10","6.07E+10","7.53E+10","2.73E+10","5.09E+10","4.53E+10","1.64E+10","3.06E+10"
"5/8/2020","8.82E+10","3.14E+10","5.87E+10","4.89E+10","1.74E+10","3.25E+10","8.99E+10","3.20E+10","5.98E+10","7.53E+10","2.68E+10","5.01E+10","4.53E+10","1.61E+10","3.02E+10"
"6/8/2020","9.23E+10","3.20E+10","6.03E+10","5.12E+10","1.77E+10","3.34E+10","9.41E+10","3.26E+10","6.14E+10","7.89E+10","2.73E+10","5.15E+10","4.75E+10","1.65E+10","3.10E+10"
"7/8/2020","9.42E+10","3.20E+10","6.06E+10","5.22E+10","1.77E+10","3.36E+10","9.60E+10","3.26E+10","6.17E+10","8.04E+10","2.73E+10","5.17E+10","4.84E+10","1.64E+10","3.11E+10"
"8/8/2020","9.64E+10","3.21E+10","6.12E+10","5.34E+10","1.78E+10","3.39E+10","9.82E+10","3.28E+10","6.24E+10","8.23E+10","2.75E+10","5.23E+10","4.95E+10","1.65E+10","3.15E+10"
"9/8/2020","1.00E+11","3.26E+10","6.26E+10","5.55E+10","1.81E+10","3.47E+10","1.02E+11","3.32E+10","6.38E+10","8.55E+10","2.79E+10","5.35E+10","5.15E+10","1.68E+10","3.22E+10"
"10/8/2020","1.00E+11","3.18E+10","6.17E+10","5.55E+10","1.76E+10","3.42E+10","1.02E+11","3.24E+10","6.29E+10","8.55E+10","2.72E+10","5.27E+10","5.15E+10","1.64E+10","3.17E+10"
"11/8/2020","1.02E+11","3.22E+10","6.26E+10","5.67E+10","1.78E+10","3.47E+10","1.04E+11","3.28E+10","6.38E+10","8.74E+10","2.75E+10","5.35E+10","5.26E+10","1.65E+10","3.22E+10"
"12/8/2020","1.06E+11","3.31E+10","6.47E+10","5.89E+10","1.83E+10","3.58E+10","1.08E+11","3.37E+10","6.59E+10","9.08E+10","2.82E+10","5.52E+10","5.46E+10","1.70E+10","3.32E+10"
"8/13/2020","1.06E+11","3.28E+10","6.44E+10","5.89E+10","1.82E+10","3.57E+10","1.08E+11","3.34E+10","6.56E+10","9.07E+10","2.80E+10","5.50E+10","5.46E+10","1.69E+10","3.31E+10"
"8/14/2020","1.08E+11","3.33E+10","6.55E+10","6.00E+10","1.84E+10","3.63E+10","1.10E+11","3.39E+10","6.67E+10","9.25E+10","2.84E+10","5.59E+10","5.57E+10","1.71E+10","3.37E+10"
"8/15/2020","1.10E+11","3.38E+10","6.64E+10","6.08E+10","1.87E+10","3.68E+10","1.12E+11","3.44E+10","6.76E+10","9.38E+10","2.88E+10","5.67E+10","5.65E+10","1.74E+10","3.41E+10"
"8/16/2020","1.09E+11","3.37E+10","6.61E+10","6.04E+10","1.87E+10","3.66E+10","1.11E+11","3.43E+10","6.73E+10","9.31E+10","2.88E+10","5.64E+10","5.60E+10","1.73E+10","3.40E+10"
"8/17/2020","1.08E+11","3.33E+10","6.54E+10","5.98E+10","1.85E+10","3.62E+10","1.10E+11","3.39E+10","6.66E+10","9.21E+10","2.85E+10","5.58E+10","5.54E+10","1.71E+10","3.36E+10"
"8/18/2020","1.06E+11","3.29E+10","6.45E+10","5.90E+10","1.82E+10","3.57E+10","1.08E+11","3.35E+10","6.57E+10","9.09E+10","2.81E+10","5.51E+10","5.47E+10","1.69E+10","3.32E+10"
"8/19/2020","1.04E+11","3.23E+10","6.33E+10","5.79E+10","1.79E+10","3.51E+10","1.06E+11","3.29E+10","6.45E+10","8.92E+10","2.76E+10","5.41E+10","5.37E+10","1.66E+10","3.25E+10"
"8/20/2020","1.04E+11","3.22E+10","6.33E+10","5.78E+10","1.79E+10","3.50E+10","1.06E+11","3.29E+10","6.45E+10","8.91E+10","2.75E+10","5.40E+10","5.36E+10","1.66E+10","3.25E+10"
"8/21/2020","1.03E+11","3.19E+10","6.25E+10","5.71E+10","1.77E+10","3.46E+10","1.05E+11","3.25E+10","6.37E+10","8.81E+10","2.72E+10","5.34E+10","5.30E+10","1.64E+10","3.21E+10"
"8/22/2020","1.02E+11","3.12E+10","6.14E+10","5.63E+10","1.73E+10","3.40E+10","1.03E+11","3.18E+10","6.26E+10","8.67E+10","2.67E+10","5.24E+10","5.22E+10","1.61E+10","3.16E+10"
"8/23/2020","1.03E+11","3.14E+10","6.18E+10","5.68E+10","1.74E+10","3.42E+10","1.05E+11","3.20E+10","6.30E+10","8.76E+10","2.68E+10","5.28E+10","5.27E+10","1.61E+10","3.18E+10"
"8/24/2020","1.05E+11","3.23E+10","6.34E+10","5.81E+10","1.79E+10","3.51E+10","1.07E+11","3.29E+10","6.46E+10","8.96E+10","2.76E+10","5.42E+10","5.39E+10","1.66E+10","3.26E+10"
"8/25/2020","1.04E+11","3.20E+10","6.29E+10","5.75E+10","1.77E+10","3.48E+10","1.06E+11","3.26E+10","6.41E+10","8.86E+10","2.74E+10","5.37E+10","5.33E+10","1.65E+10","3.23E+10"
"8/26/2020","1.04E+11","3.23E+10","6.33E+10","5.77E+10","1.79E+10","3.51E+10","1.06E+11","3.29E+10","6.45E+10","8.90E+10","2.76E+10","5.41E+10","5.36E+10","1.66E+10","3.25E+10"
"8/27/2020","1.03E+11","3.19E+10","6.25E+10","5.68E+10","1.77E+10","3.46E+10","1.04E+11","3.25E+10","6.36E+10","8.75E+10","2.73E+10","5.33E+10","5.27E+10","1.64E+10","3.21E+10"
"8/28/2020","1.03E+11","3.24E+10","6.32E+10","5.73E+10","1.79E+10","3.50E+10","1.05E+11","3.30E+10","6.44E+10","8.83E+10","2.76E+10","5.40E+10","5.32E+10","1.66E+10","3.25E+10"
"8/29/2020","1.04E+11","3.28E+10","6.40E+10","5.79E+10","1.82E+10","3.55E+10","1.06E+11","3.35E+10","6.52E+10","8.92E+10","2.81E+10","5.47E+10","5.37E+10","1.69E+10","3.29E+10"
"8/30/2020","1.01E+11","3.20E+10","6.23E+10","5.62E+10","1.78E+10","3.45E+10","1.03E+11","3.27E+10","6.35E+10","8.67E+10","2.74E+10","5.32E+10","5.22E+10","1.65E+10","3.20E+10"
"8/31/2020","1.01E+11","3.21E+10","6.24E+10","5.62E+10","1.78E+10","3.46E+10","1.03E+11","3.27E+10","6.36E+10","8.66E+10","2.74E+10","5.33E+10","5.21E+10","1.65E+10","3.21E+10"
"1/9/2020","1.04E+11","3.30E+10","6.39E+10","5.75E+10","1.83E+10","3.54E+10","1.06E+11","3.36E+10","6.52E+10","8.87E+10","2.82E+10","5.46E+10","5.34E+10","1.70E+10","3.29E+10"
"2/9/2020","1.04E+11","3.30E+10","6.40E+10","5.75E+10","1.83E+10","3.54E+10","1.06E+11","3.37E+10","6.52E+10","8.86E+10","2.82E+10","5.46E+10","5.33E+10","1.70E+10","3.29E+10"
"3/9/2020","1.03E+11","3.30E+10","6.38E+10","5.71E+10","1.83E+10","3.53E+10","1.05E+11","3.37E+10","6.50E+10","8.81E+10","2.82E+10","5.45E+10","5.30E+10","1.70E+10","3.28E+10"
"4/9/2020","9.96E+10","3.21E+10","6.18E+10","5.52E+10","1.78E+10","3.42E+10","1.01E+11","3.27E+10","6.30E+10","8.50E+10","2.74E+10","5.28E+10","5.12E+10","1.65E+10","3.18E+10"
"5/9/2020","9.84E+10","3.20E+10","6.13E+10","5.45E+10","1.77E+10","3.40E+10","1.00E+11","3.26E+10","6.25E+10","8.40E+10","2.73E+10","5.23E+10","5.06E+10","1.64E+10","3.15E+10"
"6/9/2020","9.99E+10","3.27E+10","6.24E+10","5.54E+10","1.81E+10","3.46E+10","1.02E+11","3.33E+10","6.36E+10","8.53E+10","2.79E+10","5.33E+10","5.14E+10","1.68E+10","3.21E+10"
"7/9/2020","1.00E+11","3.35E+10","6.36E+10","5.56E+10","1.86E+10","3.52E+10","1.02E+11","3.41E+10","6.48E+10","8.57E+10","2.86E+10","5.43E+10","5.16E+10","1.72E+10","3.27E+10"
"8/9/2020","9.86E+10","3.35E+10","6.32E+10","5.46E+10","1.85E+10","3.50E+10","1.00E+11","3.41E+10","6.44E+10","8.42E+10","2.86E+10","5.40E+10","5.07E+10","1.72E+10","3.25E+10"
"9/9/2020","9.73E+10","3.36E+10","6.31E+10","5.39E+10","1.86E+10","3.49E+10","9.91E+10","3.42E+10","6.43E+10","8.31E+10","2.87E+10","5.39E+10","5.00E+10","1.73E+10","3.24E+10"
"10/9/2020","9.87E+10","3.45E+10","6.45E+10","5.47E+10","1.91E+10","3.58E+10","1.01E+11","3.51E+10","6.58E+10","8.43E+10","2.94E+10","5.51E+10","5.07E+10","1.77E+10","3.32E+10"
"11/9/2020","9.77E+10","3.45E+10","6.44E+10","5.41E+10","1.91E+10","3.57E+10","9.95E+10","3.52E+10","6.56E+10","8.34E+10","2.95E+10","5.50E+10","5.02E+10","1.77E+10","3.31E+10"
"12/9/2020","9.90E+10","3.54E+10","6.59E+10","5.48E+10","1.96E+10","3.65E+10","1.01E+11","3.61E+10","6.71E+10","8.45E+10","3.02E+10","5.62E+10","5.09E+10","1.82E+10","3.39E+10"
"9/13/2020","9.87E+10","3.57E+10","6.64E+10","5.47E+10","1.98E+10","3.68E+10","1.01E+11","3.64E+10","6.76E+10","8.43E+10","3.05E+10","5.67E+10","5.07E+10","1.84E+10","3.41E+10"
"9/14/2020","9.87E+10","3.57E+10","6.64E+10","5.47E+10","1.98E+10","3.68E+10","1.01E+11","3.64E+10","6.76E+10","8.43E+10","3.05E+10","5.67E+10","5.07E+10","1.84E+10","3.41E+10"
"9/15/2020","9.88E+10","3.57E+10","6.64E+10","5.47E+10","1.98E+10","3.68E+10","1.01E+11","3.64E+10","6.77E+10","8.44E+10","3.05E+10","5.67E+10","5.08E+10","1.84E+10","3.41E+10"
"9/16/2020","9.93E+10","3.59E+10","6.68E+10","5.50E+10","1.99E+10","3.70E+10","1.01E+11","3.66E+10","6.81E+10","8.48E+10","3.07E+10","5.70E+10","5.11E+10","1.85E+10","3.43E+10"
"9/17/2020","1.00E+11","3.66E+10","6.79E+10","5.55E+10","2.03E+10","3.76E+10","1.02E+11","3.73E+10","6.92E+10","8.56E+10","3.12E+10","5.80E+10","5.15E+10","1.88E+10","3.49E+10"
"9/18/2020","1.02E+11","3.74E+10","6.94E+10","5.64E+10","2.07E+10","3.85E+10","1.04E+11","3.82E+10","7.07E+10","8.70E+10","3.20E+10","5.93E+10","5.24E+10","1.92E+10","3.57E+10"
"9/19/2020","9.93E+10","3.68E+10","6.81E+10","5.50E+10","2.04E+10","3.77E+10","1.01E+11","3.75E+10","6.94E+10","8.48E+10","3.14E+10","5.81E+10","5.10E+10","1.89E+10","3.50E+10"
"9/20/2020","9.81E+10","3.66E+10","6.77E+10","5.43E+10","2.03E+10","3.75E+10","9.99E+10","3.73E+10","6.90E+10","8.38E+10","3.13E+10","5.78E+10","5.04E+10","1.88E+10","3.48E+10"
"9/21/2020","9.60E+10","3.62E+10","6.67E+10","5.32E+10","2.00E+10","3.70E+10","9.78E+10","3.68E+10","6.80E+10","8.20E+10","3.09E+10","5.70E+10","4.93E+10","1.86E+10","3.43E+10"
"9/22/2020","9.42E+10","3.58E+10","6.59E+10","5.22E+10","1.98E+10","3.65E+10","9.60E+10","3.64E+10","6.72E+10","8.04E+10","3.05E+10","5.63E+10","4.84E+10","1.84E+10","3.39E+10"
"9/23/2020","9.37E+10","3.59E+10","6.60E+10","5.19E+10","1.99E+10","3.66E+10","9.55E+10","3.65E+10","6.73E+10","8.00E+10","3.06E+10","5.64E+10","4.82E+10","1.84E+10","3.39E+10"
"9/24/2020","9.16E+10","3.50E+10","6.45E+10","5.07E+10","1.94E+10","3.57E+10","9.33E+10","3.57E+10","6.57E+10","7.82E+10","2.99E+10","5.51E+10","4.71E+10","1.80E+10","3.32E+10"
"9/25/2020","9.35E+10","3.58E+10","6.59E+10","5.18E+10","1.98E+10","3.65E+10","9.53E+10","3.65E+10","6.71E+10","7.99E+10","3.06E+10","5.63E+10","4.81E+10","1.84E+10","3.39E+10"
"9/26/2020","9.50E+10","3.64E+10","6.70E+10","5.26E+10","2.01E+10","3.71E+10","9.68E+10","3.71E+10","6.82E+10","8.12E+10","3.11E+10","5.72E+10","4.88E+10","1.87E+10","3.44E+10"
"9/27/2020","9.60E+10","3.67E+10","6.77E+10","5.32E+10","2.04E+10","3.75E+10","9.79E+10","3.74E+10","6.89E+10","8.20E+10","3.14E+10","5.78E+10","4.94E+10","1.89E+10","3.48E+10"
"9/28/2020","9.44E+10","3.62E+10","6.64E+10","5.23E+10","2.00E+10","3.68E+10","9.62E+10","3.69E+10","6.77E+10","8.06E+10","3.09E+10","5.67E+10","4.85E+10","1.86E+10","3.41E+10"
"9/29/2020","9.54E+10","3.66E+10","6.70E+10","5.28E+10","2.03E+10","3.71E+10","9.72E+10","3.73E+10","6.82E+10","8.15E+10","3.13E+10","5.72E+10","4.90E+10","1.88E+10","3.44E+10"
"9/30/2020","9.64E+10","3.71E+10","6.75E+10","5.34E+10","2.06E+10","3.74E+10","9.82E+10","3.78E+10","6.88E+10","8.23E+10","3.17E+10","5.77E+10","4.96E+10","1.91E+10","3.47E+10"
"1/10/2020","9.46E+10","3.66E+10","6.63E+10","5.24E+10","2.03E+10","3.67E+10","9.64E+10","3.73E+10","6.76E+10","8.08E+10","3.13E+10","5.66E+10","4.86E+10","1.88E+10","3.41E+10"
"2/10/2020","9.10E+10","3.55E+10","6.36E+10","5.04E+10","1.96E+10","3.52E+10","9.27E+10","3.61E+10","6.48E+10","7.77E+10","3.03E+10","5.43E+10","4.68E+10","1.82E+10","3.27E+10"
"3/10/2020","9.04E+10","3.55E+10","6.30E+10","5.01E+10","1.97E+10","3.49E+10","9.21E+10","3.62E+10","6.42E+10","7.72E+10","3.03E+10","5.38E+10","4.65E+10","1.82E+10","3.24E+10"
"4/10/2020","9.03E+10","3.57E+10","6.28E+10","5.00E+10","1.98E+10","3.48E+10","9.20E+10","3.64E+10","6.40E+10","7.71E+10","3.05E+10","5.36E+10","4.64E+10","1.84E+10","3.23E+10"
"5/10/2020","9.08E+10","3.61E+10","6.32E+10","5.03E+10","2.00E+10","3.50E+10","9.25E+10","3.68E+10","6.44E+10","7.76E+10","3.08E+10","5.39E+10","4.67E+10","1.86E+10","3.25E+10"
"6/10/2020","8.93E+10","3.57E+10","6.21E+10","4.95E+10","1.98E+10","3.44E+10","9.10E+10","3.64E+10","6.33E+10","7.63E+10","3.05E+10","5.31E+10","4.59E+10","1.83E+10","3.19E+10"
"7/10/2020","8.85E+10","3.55E+10","6.15E+10","4.90E+10","1.97E+10","3.41E+10","9.02E+10","3.62E+10","6.27E+10","7.56E+10","3.03E+10","5.25E+10","4.55E+10","1.83E+10","3.16E+10"
"8/10/2020","9.19E+10","3.69E+10","6.37E+10","5.09E+10","2.04E+10","3.53E+10","9.37E+10","3.76E+10","6.49E+10","7.85E+10","3.15E+10","5.44E+10","4.72E+10","1.90E+10","3.28E+10"
"9/10/2020","9.28E+10","3.71E+10","6.42E+10","5.14E+10","2.05E+10","3.56E+10","9.45E+10","3.78E+10","6.54E+10","7.92E+10","3.17E+10","5.48E+10","4.77E+10","1.91E+10","3.30E+10"
"10/10/2020","9.24E+10","3.68E+10","6.38E+10","5.12E+10","2.04E+10","3.53E+10","9.41E+10","3.75E+10","6.50E+10","7.89E+10","3.14E+10","5.45E+10","4.75E+10","1.89E+10","3.28E+10"
"11/10/2020","9.12E+10","3.61E+10","6.28E+10","5.05E+10","2.00E+10","3.48E+10","9.30E+10","3.68E+10","6.40E+10","7.79E+10","3.09E+10","5.36E+10","4.69E+10","1.86E+10","3.23E+10"
"12/10/2020","9.25E+10","3.65E+10","6.35E+10","5.13E+10","2.02E+10","3.52E+10","9.43E+10","3.72E+10","6.47E+10","7.90E+10","3.11E+10","5.43E+10","4.76E+10","1.87E+10","3.27E+10"
"10/13/2020","9.65E+10","3.78E+10","6.62E+10","5.34E+10","2.09E+10","3.67E+10","9.83E+10","3.85E+10","6.75E+10","8.24E+10","3.22E+10","5.66E+10","4.96E+10","1.94E+10","3.40E+10"
"10/14/2020","9.69E+10","3.77E+10","6.65E+10","5.37E+10","2.09E+10","3.69E+10","9.88E+10","3.84E+10","6.78E+10","8.28E+10","3.22E+10","5.68E+10","4.98E+10","1.94E+10","3.42E+10"
"10/15/2020","9.66E+10","3.73E+10","6.63E+10","5.35E+10","2.07E+10","3.67E+10","9.84E+10","3.80E+10","6.75E+10","8.25E+10","3.18E+10","5.66E+10","4.97E+10","1.92E+10","3.41E+10"
"10/16/2020","9.81E+10","3.78E+10","6.74E+10","5.44E+10","2.09E+10","3.73E+10","1.00E+11","3.85E+10","6.87E+10","8.38E+10","3.22E+10","5.76E+10","5.04E+10","1.94E+10","3.47E+10"
"10/17/2020","9.99E+10","3.83E+10","6.88E+10","5.53E+10","2.12E+10","3.81E+10","1.02E+11","3.91E+10","7.01E+10","8.53E+10","3.27E+10","5.87E+10","5.13E+10","1.97E+10","3.53E+10"
"10/18/2020","9.86E+10","3.78E+10","6.80E+10","5.46E+10","2.09E+10","3.77E+10","1.00E+11","3.85E+10","6.93E+10","8.42E+10","3.23E+10","5.81E+10","5.07E+10","1.94E+10","3.49E+10"
"10/19/2020","9.69E+10","3.71E+10","6.70E+10","5.37E+10","2.05E+10","3.71E+10","9.87E+10","3.78E+10","6.82E+10","8.27E+10","3.17E+10","5.72E+10","4.98E+10","1.91E+10","3.44E+10"
